L,A,Vbias,result
15,9,1.2,True
15,9,1.4,True
15,9,1.6,True
15,9,1.8,True
15,9,2.0,False
15,9,2.2,False
15,9,2.4,False
15,9,2.6,False
15,9,2.8,False
15,9,3.0,False
15,10,1.0,False
15,10,1.2,True
15,10,1.4,True
15,10,1.6,True
15,10,1.8,True
15,10,2.0,False
15,10,2.2,False
15,10,2.4,False
15,10,2.6,False
15,10,2.8,False
15,10,3.0,False
15,11,1.0,False
15,11,1.2,False
15,11,1.4,True
15,11,1.6,True
15,11,1.8,True
15,11,2.0,False
15,11,2.2,False
15,11,2.4,False
15,11,2.6,False
15,11,2.8,False
15,11,3.0,False
15,12,1.0,False
15,12,1.2,False
15,12,1.4,True
15,15,1.0,False
15,15,1.2,False
15,15,1.4,True
15,15,1.6,True
15,15,1.8,True
15,15,2.0,False
15,15,2.2,False
15,15,2.4,False
15,15,2.6,False
15,15,2.8,False
15,12,1.6,True
15,12,1.8,True
15,12,2.0,False
15,12,2.2,False
15,12,2.4,False
15,12,2.6,False
15,12,2.8,False
15,12,3.0,False
15,13,1.0,False
15,13,1.2,False
15,15,3.0,False
15,16,1.0,False
15,16,1.2,False
15,16,1.4,True
15,16,1.6,True
15,16,1.8,True
15,16,2.0,False
15,16,2.2,False
15,16,2.4,False
15,16,2.6,False
15,13,1.4,True
15,13,1.6,True
15,13,1.8,True
15,13,2.0,False
15,13,2.2,False
15,13,2.4,False
15,13,2.6,False
15,13,2.8,False
15,13,3.0,False
15,14,1.0,False
15,14,1.2,False
15,14,1.4,True
15,14,1.6,True
15,14,1.8,True
15,14,2.0,False
15,14,2.2,False
15,14,2.4,False
15,14,2.6,False
15,14,2.8,False
15,14,3.0,False
15,16,2.8,False
15,16,3.0,False
15,17,1.0,False
15,17,1.2,False
15,17,1.4,True
15,17,1.6,True
15,17,1.8,True
15,17,2.0,False
15,17,2.2,False
15,17,2.4,False
15,17,2.6,False
15,17,2.8,False
15,17,3.0,False
15,18,1.0,False
15,18,1.2,False
15,18,1.4,True
15,18,1.6,True
15,18,1.8,True
15,18,2.0,False
15,18,2.2,False
15,18,2.4,False
15,18,2.6,False
15,18,2.8,False
15,18,3.0,False
15,19,1.0,False
15,19,1.2,False
15,19,1.4,False
15,19,1.6,True
15,19,1.8,True
15,19,2.0,False
15,19,2.2,False
15,19,2.4,False
15,19,2.6,False
15,19,2.8,False
15,19,3.0,False
15,20,1.0,False
15,20,1.2,False
15,20,1.4,False
15,20,1.6,True
15,20,1.8,True
15,20,2.0,False
15,20,2.2,False
15,20,2.4,False
15,20,2.6,False
15,20,2.8,False
15,20,3.0,False
16,2,1.0,False
16,2,1.2,True
16,2,1.4,True
16,2,1.6,True
16,2,1.8,True
16,2,2.0,False
16,2,2.2,False
16,2,2.4,False
16,2,2.6,False
16,2,2.8,False
16,2,3.0,False
16,3,1.0,False
16,3,1.2,True
16,3,1.4,True
16,6,1.0,False
16,6,1.2,True
16,6,1.4,True
16,6,1.6,True
16,6,1.8,True
16,6,2.0,False
16,6,2.2,False
16,6,2.4,False
16,6,2.6,False
16,6,2.8,False
16,6,3.0,False
16,7,1.0,False
16,7,1.2,True
16,7,1.4,True
16,7,1.6,True
16,7,1.8,True
16,7,2.0,False
16,7,2.2,False
16,7,2.4,False
16,7,2.6,False
16,3,1.6,True
16,3,1.8,True
16,3,2.0,False
16,3,2.2,False
16,3,2.4,False
16,3,2.6,False
16,3,2.8,False
16,3,3.0,False
16,4,1.0,False
16,4,1.2,True
16,4,1.4,True
16,4,1.6,True
16,4,1.8,True
16,4,2.0,False
16,4,2.2,False
16,4,2.4,False
16,4,2.6,False
16,4,2.8,False
16,4,3.0,False
16,5,1.0,False
16,7,2.8,False
16,7,3.0,False
16,8,1.0,False
16,8,1.2,True
16,8,1.4,True
16,8,1.6,True
16,8,1.8,True
16,8,2.0,False
16,8,2.2,False
16,8,2.4,False
16,5,1.2,True
16,5,1.4,True
16,5,1.6,True
16,5,1.8,True
16,5,2.0,False
16,5,2.2,False
16,5,2.4,False
16,5,2.6,False
16,5,2.8,False
16,5,3.0,False
16,8,2.6,False
16,8,2.8,False
16,8,3.0,False
16,9,1.0,False
16,9,1.2,True
16,9,1.4,True
16,9,1.6,True
16,9,1.8,True
16,9,2.0,False
16,9,2.2,False
16,9,2.4,False
16,9,2.6,False
16,9,2.8,False
16,9,3.0,False
16,10,1.0,False
16,10,1.2,False
16,10,1.4,True
16,10,1.6,True
16,10,1.8,True
16,10,2.0,False
16,10,2.2,False
16,10,2.4,False
16,10,2.6,False
16,10,2.8,False
16,10,3.0,False
16,11,1.0,False
16,11,1.2,False
16,11,1.4,True
16,11,1.6,True
16,11,1.8,True
16,11,2.0,False
16,11,2.2,False
16,11,2.4,False
16,11,2.6,False
16,11,2.8,False
16,11,3.0,False
16,12,1.0,False
16,12,1.2,False
16,12,1.4,True
16,12,1.6,True
16,12,1.8,True
16,12,2.0,False
16,12,2.2,False
16,12,2.4,False
16,12,2.6,False
16,12,2.8,False
16,12,3.0,False
16,13,1.0,False
16,13,1.2,False
16,13,1.4,True
16,13,1.6,True
16,13,1.8,True
16,13,2.0,False
16,13,2.2,False
16,13,2.4,False
16,13,2.6,False
16,13,2.8,False
16,13,3.0,False
16,14,1.0,False
16,14,1.2,False
16,16,3.0,False
16,17,1.0,False
16,17,1.2,False
16,17,1.4,True
16,17,1.6,True
16,17,1.8,True
16,17,2.0,False
16,17,2.2,False
16,17,2.4,False
16,17,2.6,False
16,16,1.0,False
16,16,1.2,False
16,16,1.4,True
16,16,1.6,True
16,16,1.8,True
16,16,2.0,False
16,16,2.2,False
16,16,2.4,False
16,16,2.6,False
16,16,2.8,False
16,14,1.4,True
16,14,1.6,True
16,14,1.8,True
16,14,2.0,False
16,14,2.2,False
16,14,2.4,False
16,14,2.6,False
16,14,2.8,False
16,14,3.0,False
16,15,1.0,False
16,17,2.8,False
16,17,3.0,False
16,18,1.0,False
16,18,1.2,False
16,18,1.4,False
16,18,1.6,True
16,18,1.8,True
16,18,2.0,False
16,18,2.2,False
16,18,2.4,False
16,15,1.2,False
16,15,1.4,True
16,15,1.6,True
16,15,1.8,True
16,15,2.0,False
16,15,2.2,False
16,15,2.4,False
16,15,2.6,False
16,15,2.8,False
16,15,3.0,False
16,18,2.6,False
16,18,2.8,False
16,18,3.0,False
16,19,1.0,False
16,19,1.2,False
16,19,1.4,False
16,19,1.6,True
16,19,1.8,True
16,19,2.0,False
16,19,2.2,False
16,19,2.4,False
16,19,2.6,False
16,19,2.8,False
16,19,3.0,False
16,20,1.0,False
16,20,1.2,False
16,20,1.4,False
16,20,1.6,True
16,20,1.8,True
16,20,2.0,False
16,20,2.2,False
16,20,2.4,False
16,20,2.6,False
16,20,2.8,False
16,20,3.0,False
17,2,1.0,False
17,2,1.2,True
17,2,1.4,True
17,2,1.6,True
17,2,1.8,True
17,2,2.0,False
17,2,2.2,False
17,2,2.4,False
17,2,2.6,False
17,2,2.8,False
17,2,3.0,False
17,3,1.0,False
17,3,1.2,True
17,3,1.4,True
17,3,1.6,True
17,3,1.8,True
17,3,2.0,False
17,3,2.2,False
17,3,2.4,False
17,3,2.6,False
17,3,2.8,False
17,3,3.0,False
17,4,1.0,False
17,4,1.2,True
17,4,1.4,True
17,4,1.6,True
17,4,1.8,True
17,4,2.0,False
17,4,2.2,False
17,4,2.4,False
17,4,2.6,False
17,4,2.8,False
17,4,3.0,False
17,5,1.0,False
17,5,1.2,True
17,7,1.0,False
17,7,1.2,True
17,7,1.4,True
17,7,1.6,True
17,7,1.8,True
17,7,2.0,False
17,7,2.2,False
17,7,2.4,False
17,7,2.6,False
17,7,2.8,False
17,7,3.0,False
17,8,1.0,False
17,8,1.2,True
17,8,1.4,True
17,8,1.6,True
17,8,1.8,True
17,8,2.0,False
17,8,2.2,False
17,8,2.4,False
17,8,2.6,False
17,5,1.4,True
17,5,1.6,True
17,5,1.8,True
17,5,2.0,False
17,5,2.2,False
17,5,2.4,False
17,5,2.6,False
17,5,2.8,False
17,5,3.0,False
17,6,1.0,False
17,6,1.2,True
17,6,1.4,True
17,6,1.6,True
17,6,1.8,True
17,6,2.0,False
17,6,2.2,False
17,6,2.4,False
17,6,2.6,False
17,6,2.8,False
17,6,3.0,False
17,8,2.8,False
17,8,3.0,False
17,9,1.0,False
17,9,1.2,False
17,9,1.4,True
17,9,1.6,True
17,9,1.8,True
17,9,2.0,False
17,9,2.2,False
17,9,2.4,False
17,9,2.6,False
17,9,2.8,False
17,9,3.0,False
17,10,1.0,False
17,10,1.2,False
17,10,1.4,True
17,10,1.6,True
17,10,1.8,True
17,10,2.0,False
17,10,2.2,False
17,10,2.4,False
17,10,2.6,False
17,10,2.8,False
17,10,3.0,False
17,11,1.0,False
17,11,1.2,False
17,11,1.4,True
17,11,1.6,True
17,11,1.8,True
17,11,2.0,False
17,11,2.2,False
17,11,2.4,False
17,11,2.6,False
17,11,2.8,False
17,11,3.0,False
17,12,1.0,False
17,12,1.2,False
17,12,1.4,True
17,12,1.6,True
17,12,1.8,True
17,12,2.0,False
17,12,2.2,False
17,12,2.4,False
17,12,2.6,False
17,12,2.8,False
17,12,3.0,False
17,13,1.0,False
17,13,1.2,False
17,13,1.4,True
17,13,1.6,True
17,13,1.8,True
17,13,2.0,False
17,13,2.2,False
17,13,2.4,False
17,13,2.6,False
17,13,2.8,False
17,13,3.0,False
17,14,1.0,False
17,14,1.2,False
17,14,1.4,True
17,17,1.0,False
17,17,1.2,False
17,17,1.4,False
17,17,1.6,True
17,17,1.8,True
17,17,2.0,False
17,17,2.2,False
17,17,2.4,False
17,17,2.6,False
17,17,2.8,False
17,14,1.6,True
17,14,1.8,True
17,14,2.0,False
17,14,2.2,False
17,14,2.4,False
17,14,2.6,False
17,14,2.8,False
17,14,3.0,False
17,15,1.0,False
17,15,1.2,False
17,17,3.0,False
17,18,1.0,False
17,18,1.2,False
17,18,1.4,False
17,18,1.6,True
17,18,1.8,True
17,18,2.0,False
17,18,2.2,False
17,18,2.4,False
17,18,2.6,False
17,15,1.4,True
17,15,1.6,True
17,15,1.8,True
17,15,2.0,False
17,15,2.2,False
17,15,2.4,False
17,15,2.6,False
17,15,2.8,False
17,15,3.0,False
17,16,1.0,False
17,16,1.2,False
17,16,1.4,True
17,16,1.6,True
17,16,1.8,True
17,16,2.0,False
17,16,2.2,False
17,16,2.4,False
17,16,2.6,False
17,16,2.8,False
17,16,3.0,False
17,18,2.8,False
17,18,3.0,False
17,19,1.0,False
17,19,1.2,False
17,19,1.4,False
17,19,1.6,True
17,19,1.8,True
17,19,2.0,False
17,19,2.2,False
17,19,2.4,False
17,19,2.6,False
17,19,2.8,False
17,19,3.0,False
17,20,1.0,False
17,20,1.2,False
17,20,1.4,False
17,20,1.6,False
17,20,1.8,True
17,20,2.0,False
17,20,2.2,False
17,20,2.4,False
17,20,2.6,False
17,20,2.8,False
17,20,3.0,False
18,2,1.0,False
18,2,1.2,True
18,2,1.4,True
18,2,1.6,True
18,2,1.8,True
18,2,2.0,False
18,2,2.2,False
18,2,2.4,False
18,2,2.6,False
18,2,2.8,False
18,2,3.0,False
18,3,1.0,False
18,3,1.2,True
18,3,1.4,True
18,3,1.6,True
18,3,1.8,True
18,3,2.0,False
18,3,2.2,False
18,3,2.4,False
18,3,2.6,False
18,3,2.8,False
18,3,3.0,False
18,4,1.0,False
18,4,1.2,True
18,4,1.4,True
18,4,1.6,True
18,4,1.8,True
18,4,2.0,False
18,4,2.2,False
18,4,2.4,False
18,4,2.6,False
18,4,2.8,False
18,4,3.0,False
18,5,1.0,False
18,5,1.2,True
18,5,1.4,True
18,5,1.6,True
18,5,1.8,True
18,5,2.0,False
18,5,2.2,False
18,5,2.4,False
18,5,2.6,False
18,5,2.8,False
18,5,3.0,False
18,6,1.0,False
18,6,1.2,True
18,8,1.0,False
18,8,1.2,False
18,8,1.4,True
18,8,1.6,True
18,8,1.8,True
18,8,2.0,False
18,8,2.2,False
18,8,2.4,False
18,8,2.6,False
18,8,2.8,False
18,8,3.0,False
18,9,1.0,False
18,9,1.2,False
18,9,1.4,True
18,9,1.6,True
18,9,1.8,True
18,9,2.0,False
18,9,2.2,False
18,9,2.4,False
18,9,2.6,False
18,6,1.4,True
18,6,1.6,True
18,6,1.8,True
18,6,2.0,False
18,6,2.2,False
18,6,2.4,False
18,6,2.6,False
18,6,2.8,False
18,6,3.0,False
18,7,1.0,False
18,7,1.2,True
18,7,1.4,True
18,7,1.6,True
18,7,1.8,True
18,7,2.0,False
18,7,2.2,False
18,7,2.4,False
18,7,2.6,False
18,7,2.8,False
18,7,3.0,False
18,9,2.8,False
18,9,3.0,False
18,10,1.0,False
18,10,1.2,False
18,10,1.4,True
18,10,1.6,True
18,10,1.8,True
18,10,2.0,False
18,10,2.2,False
18,10,2.4,False
18,10,2.6,False
18,10,2.8,False
18,10,3.0,False
18,11,1.0,False
18,11,1.2,False
18,11,1.4,True
18,11,1.6,True
18,11,1.8,True
18,11,2.0,False
18,11,2.2,False
18,11,2.4,False
18,11,2.6,False
18,11,2.8,False
18,11,3.0,False
18,12,1.0,False
18,12,1.2,False
18,12,1.4,True
18,12,1.6,True
18,12,1.8,True
18,12,2.0,False
18,12,2.2,False
18,12,2.4,False
18,12,2.6,False
18,12,2.8,False
18,12,3.0,False
18,13,1.0,False
18,13,1.2,False
18,13,1.4,True
18,13,1.6,True
18,13,1.8,True
18,13,2.0,False
18,13,2.2,False
18,13,2.4,False
18,13,2.6,False
18,13,2.8,False
18,13,3.0,False
18,14,1.0,False
18,14,1.2,False
18,14,1.4,True
18,14,1.6,True
18,14,1.8,True
18,14,2.0,False
18,14,2.2,False
18,14,2.4,False
18,14,2.6,False
18,14,2.8,False
18,14,3.0,False
18,15,1.0,False
18,15,1.2,False
18,15,1.4,True
18,15,1.6,True
18,15,1.8,True
18,15,2.0,False
18,15,2.2,False
18,15,2.4,False
18,15,2.6,False
18,15,2.8,False
18,15,3.0,False
18,16,1.0,False
18,16,1.2,False
18,17,1.2,False
18,17,1.4,False
18,17,1.6,True
18,17,1.8,True
18,17,2.0,False
18,17,2.2,False
18,17,2.4,False
18,17,2.6,False
18,17,2.8,False
18,17,3.0,False
18,18,1.0,False
18,18,1.2,False
18,18,1.4,False
18,18,1.6,True
18,18,1.8,True
18,18,2.0,False
18,18,2.2,False
18,18,2.4,False
18,18,2.6,False
18,18,2.8,False
18,16,1.4,False
18,16,1.6,True
18,16,1.8,True
18,16,2.0,False
18,16,2.2,False
18,16,2.4,False
18,16,2.6,False
18,16,2.8,False
18,16,3.0,False
18,17,1.0,False
18,19,2.8,False
18,19,3.0,False
18,20,1.0,False
18,20,1.2,False
18,20,1.4,False
18,20,1.6,False
18,20,1.8,True
18,20,2.0,False
18,20,2.2,False
18,20,2.4,False
18,18,3.0,False
18,19,1.0,False
18,19,1.2,False
18,19,1.4,False
18,19,1.6,False
18,19,1.8,True
18,19,2.0,False
18,19,2.2,False
18,19,2.4,False
18,19,2.6,False
18,20,2.6,False
18,20,2.8,False
18,20,3.0,False
19,2,1.0,False
19,2,1.2,True
19,2,1.4,True
19,2,1.6,True
19,2,1.8,True
19,2,2.0,False
19,2,2.2,False
19,2,2.4,False
19,2,2.6,False
19,2,2.8,False
19,2,3.0,False
19,3,1.0,False
19,3,1.2,True
19,3,1.4,True
19,3,1.6,True
19,3,1.8,True
19,3,2.0,False
19,3,2.2,False
19,3,2.4,False
19,3,2.6,False
19,3,2.8,False
19,3,3.0,False
19,4,1.0,False
19,4,1.2,True
19,4,1.4,True
19,4,1.6,True
19,4,1.8,True
19,4,2.0,False
19,4,2.2,False
19,4,2.4,False
19,4,2.6,False
19,4,2.8,False
19,4,3.0,False
19,5,1.0,False
19,5,1.2,True
19,5,1.4,True
19,5,1.6,True
19,5,1.8,True
19,5,2.0,False
19,5,2.2,False
19,5,2.4,False
19,5,2.6,False
19,5,2.8,False
19,5,3.0,False
19,6,1.0,False
19,6,1.2,True
19,6,1.4,True
19,9,1.0,False
19,9,1.2,False
19,9,1.4,True
19,9,1.6,True
19,9,1.8,True
19,9,2.0,False
19,9,2.2,False
19,9,2.4,False
19,9,2.6,False
19,9,2.8,False
19,10,2.8,False
19,10,3.0,False
19,11,1.0,False
19,11,1.2,False
19,11,1.4,True
19,11,1.6,True
19,11,1.8,True
19,11,2.0,False
19,11,2.2,False
19,11,2.4,False
19,9,3.0,False
19,10,1.0,False
19,10,1.2,False
19,10,1.4,True
19,10,1.6,True
19,10,1.8,True
19,10,2.0,False
19,10,2.2,False
19,10,2.4,False
19,10,2.6,False
19,7,1.4,True
19,7,1.6,True
19,7,1.8,True
19,7,2.0,False
19,7,2.2,False
19,7,2.4,False
19,7,2.6,False
19,7,2.8,False
19,7,3.0,False
19,8,1.0,False
19,6,1.6,True
19,6,1.8,True
19,6,2.0,False
19,6,2.2,False
19,6,2.4,False
19,6,2.6,False
19,6,2.8,False
19,6,3.0,False
19,7,1.0,False
19,7,1.2,False
19,11,2.6,False
19,11,2.8,False
19,11,3.0,False
19,12,1.0,False
19,12,1.2,False
19,12,1.4,True
19,12,1.6,True
19,12,1.8,True
19,12,2.0,False
19,12,2.2,False
19,8,1.2,False
19,8,1.4,True
19,8,1.6,True
19,8,1.8,True
19,8,2.0,False
19,8,2.2,False
19,8,2.4,False
19,8,2.6,False
19,8,2.8,False
19,8,3.0,False
19,12,2.4,False
19,12,2.6,False
19,12,2.8,False
19,12,3.0,False
19,13,1.0,False
19,13,1.2,False
19,13,1.4,True
19,13,1.6,True
19,13,1.8,True
19,13,2.0,False
19,13,2.2,False
19,13,2.4,False
19,13,2.6,False
19,13,2.8,False
19,13,3.0,False
19,14,1.0,False
19,14,1.2,False
19,14,1.4,True
19,14,1.6,True
19,14,1.8,True
19,14,2.0,False
19,14,2.2,False
19,14,2.4,False
19,14,2.6,False
19,14,2.8,False
19,14,3.0,False
19,15,1.0,False
19,15,1.2,False
19,15,1.4,False
19,15,1.6,True
19,15,1.8,True
19,15,2.0,False
19,15,2.2,False
19,15,2.4,False
19,15,2.6,False
19,15,2.8,False
19,15,3.0,False
19,16,1.0,False
19,16,1.2,False
19,16,1.4,False
19,16,1.6,True
19,16,1.8,True
19,16,2.0,False
19,16,2.2,False
19,16,2.4,False
19,16,2.6,False
19,16,2.8,False
19,16,3.0,False
19,17,1.0,False
19,17,1.2,False
19,19,1.0,False
19,19,1.2,False
19,19,1.4,False
19,19,1.6,False
19,19,1.8,True
19,19,2.0,False
19,19,2.2,False
19,19,2.4,False
19,19,2.6,False
19,19,2.8,False
19,19,3.0,False
19,20,1.0,False
19,20,1.2,False
19,20,1.4,False
19,20,1.6,False
19,20,1.8,True
19,20,2.0,False
19,20,2.2,False
19,20,2.4,False
19,20,2.6,False
19,17,1.4,False
19,17,1.6,True
19,17,1.8,True
19,17,2.0,False
19,17,2.2,False
19,17,2.4,False
19,17,2.6,False
19,17,2.8,False
19,17,3.0,False
19,18,1.0,False
19,18,1.2,False
19,18,1.4,False
19,18,1.6,False
19,18,1.8,True
19,18,2.0,False
19,18,2.2,False
19,18,2.4,False
19,18,2.6,False
19,18,2.8,False
19,18,3.0,False
19,20,2.8,False
19,20,3.0,False
20,2,1.0,False
20,2,1.2,True
20,2,1.4,True
20,2,1.6,True
20,2,1.8,True
20,2,2.0,False
20,2,2.2,False
20,2,2.4,False
20,2,2.6,False
20,2,2.8,False
20,2,3.0,False
20,3,1.0,False
20,3,1.2,True
20,3,1.4,True
20,3,1.6,True
20,3,1.8,True
20,3,2.0,False
20,3,2.2,False
20,3,2.4,False
20,3,2.6,False
20,3,2.8,False
20,3,3.0,False
20,4,1.0,False
20,4,1.2,True
20,4,1.4,True
20,4,1.6,True
20,4,1.8,True
20,4,2.0,False
20,4,2.2,False
20,4,2.4,False
20,4,2.6,False
20,4,2.8,False
20,4,3.0,False
20,5,1.0,False
20,5,1.2,True
20,5,1.4,True
20,5,1.6,True
20,5,1.8,True
20,5,2.0,False
20,5,2.2,False
20,5,2.4,False
20,5,2.6,False
20,5,2.8,False
20,5,3.0,False
20,6,1.0,False
20,6,1.2,False
20,6,1.4,True
20,6,1.6,True
20,6,1.8,True
20,6,2.0,False
20,6,2.2,False
20,6,2.4,False
20,6,2.6,False
20,6,2.8,False
20,6,3.0,False
20,7,1.0,False
20,7,1.2,False
20,7,1.4,True
20,7,1.6,True
20,7,1.8,True
20,7,2.0,False
20,7,2.2,False
20,7,2.4,False
20,7,2.6,False
20,7,2.8,False
20,7,3.0,False
20,8,1.0,False
20,8,1.2,False
20,10,1.0,False
20,10,1.2,False
20,10,1.4,True
20,10,1.6,True
20,10,1.8,True
20,10,2.0,False
20,10,2.2,False
20,10,2.4,False
20,10,2.6,False
20,10,2.8,False
20,8,1.4,True
20,8,1.6,True
20,8,1.8,True
20,8,2.0,False
20,8,2.2,False
20,8,2.4,False
20,8,2.6,False
20,8,2.8,False
20,8,3.0,False
20,9,1.0,False
20,10,3.0,False
20,11,1.0,False
20,11,1.2,False
20,11,1.4,True
20,11,1.6,True
20,11,1.8,True
20,11,2.0,False
20,11,2.2,False
20,11,2.4,False
20,11,2.6,False
20,9,1.2,False
20,9,1.4,True
20,9,1.6,True
20,9,1.8,True
20,9,2.0,False
20,9,2.2,False
20,9,2.4,False
20,9,2.6,False
20,9,2.8,False
20,9,3.0,False
20,11,2.8,False
20,11,3.0,False
20,12,1.0,False
20,12,1.2,False
20,12,1.4,True
20,12,1.6,True
20,12,1.8,True
20,12,2.0,False
20,12,2.2,False
20,12,2.4,False
20,12,2.6,False
20,12,2.8,False
20,12,3.0,False
20,13,1.0,False
20,13,1.2,False
20,13,1.4,True
20,13,1.6,True
20,13,1.8,True
20,13,2.0,False
20,13,2.2,False
20,13,2.4,False
20,13,2.6,False
20,13,2.8,False
20,13,3.0,False
20,14,1.0,False
20,14,1.2,False
20,14,1.4,False
20,14,1.6,True
20,14,1.8,True
20,14,2.0,False
20,20,3.0,False
20,14,2.2,False
20,14,2.4,False
20,14,2.6,False
20,14,2.8,False
20,14,3.0,False
20,15,1.0,False
20,15,1.2,False
20,15,1.4,False
20,15,1.6,True
20,15,1.8,True
20,15,2.0,False
20,15,2.2,False
20,15,2.4,False
20,15,2.6,False
20,15,2.8,False
20,15,3.0,False
20,16,1.0,False
20,16,1.2,False
20,16,1.4,False
20,16,1.6,True
20,16,1.8,True
20,16,2.0,False
20,16,2.2,False
20,16,2.4,False
20,16,2.6,False
20,16,2.8,False
20,16,3.0,False
20,17,1.0,False
20,17,1.2,False
20,17,1.4,False
20,17,1.6,False
20,17,1.8,True
20,17,2.0,False
20,17,2.2,False
20,17,2.4,False
20,17,2.6,False
20,17,2.8,False
20,17,3.0,False
20,18,1.0,False
20,18,1.2,False
20,18,1.4,False
20,18,1.6,False
20,18,1.8,True
20,18,2.0,False
20,18,2.2,False
20,18,2.4,False
20,18,2.6,False
20,18,2.8,False
20,18,3.0,False
20,19,1.0,False
20,20,1.0,False
20,20,1.2,False
20,20,1.4,False
20,20,1.6,False
20,20,1.8,False
20,20,2.0,False
20,20,2.2,False
20,20,2.4,False
20,20,2.6,False
20,20,2.8,False
20,19,1.2,False
20,19,1.4,False
20,19,1.6,False
20,19,1.8,True
20,19,2.0,False
20,19,2.2,False
20,19,2.4,False
20,19,2.6,False
20,19,2.8,False
20,19,3.0,False
